etu_id,nom,prenom,email,date_naissance,telephone,adresse,statut,date_inscription,id_filiere,id_niveau,nom_filiere,code_filiere,nom_niveau,annee_universitaire,id_matiere,session,ann_univ,valeur_note,date_evaluation,commentaire,code_matiere,libelle_matiere,coefficient,semestre
ETU_343,Amrani,Hassan,hassan.amrani223@etu.usmba.ac.ma,2003-01-01,0610000223,Fes,Actif,2023-09-01,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_344,Benjelloun,Omar,omar.benjelloun224@etu.usmba.ac.ma,2003-01-01,0610000224,Fes,Actif,2023-09-01,4,2,"Cybersécurité et Réseaux",CYB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_346,Lahlou,Nadia,nadia.lahlou226@etu.usmba.ac.ma,2003-01-01,0610000226,Fes,Actif,2023-09-01,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_350,"El Alami",Imane,"imane.el alami230@etu.usmba.ac.ma",2003-01-01,0610000230,Fes,Actif,2023-09-01,5,1,"Mathématiques Appliquées",MA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_354,Kadiri,Yassine,yassine.kadiri234@etu.usmba.ac.ma,2003-01-01,0610000234,Fes,Actif,2023-09-01,7,4,"Physique Fondamentale",PF,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_355,Bouzidi,Mehdi,mehdi.bouzidi235@etu.usmba.ac.ma,2003-01-01,0610000235,Fes,Actif,2023-09-01,22,2,"Sociologie et Anthropologie",SA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_358,Mouline,Anas,anas.mouline238@etu.usmba.ac.ma,2003-01-01,0610000238,Fes,Actif,2023-09-01,20,3,"Réseaux et Télécommunications",RT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_363,Amrani,Hassan,hassan.amrani243@etu.usmba.ac.ma,2003-01-01,0610000243,Fes,Actif,2023-09-01,1,3,"Génie Logiciel",GL,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_367,Chraibi,Salma,salma.chraibi247@etu.usmba.ac.ma,2003-01-01,0610000247,Fes,Actif,2023-09-01,9,3,"Chimie Industrielle",CI,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_369,Berrada,Samir,samir.berrada249@etu.usmba.ac.ma,2003-01-01,0610000249,Fes,Actif,2023-09-01,13,1,"Management des Organisations",MGT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_371,"El Mansouri",Sara,"sara.el mansouri251@etu.usmba.ac.ma",2003-01-01,0610000251,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_373,Ouazzani,Hamza,hamza.ouazzani253@etu.usmba.ac.ma,2003-01-01,0610000253,Fes,Actif,2023-09-01,12,5,"Microbiologie Médicale",MIC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_375,Bouzidi,Mehdi,mehdi.bouzidi255@etu.usmba.ac.ma,2003-01-01,0610000255,Fes,Actif,2023-09-01,8,1,"Électronique et Instrumentation",ELEC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_376,Tahiri,Kenza,kenza.tahiri256@etu.usmba.ac.ma,2003-01-01,0610000256,Fes,Actif,2023-09-01,22,4,"Sociologie et Anthropologie",SA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_378,Mouline,Anas,anas.mouline258@etu.usmba.ac.ma,2003-01-01,0610000258,Fes,Actif,2023-09-01,9,2,"Chimie Industrielle",CI,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_382,Bennis,Youssef,youssef.bennis262@etu.usmba.ac.ma,2003-01-01,0610000262,Fes,Actif,2023-09-01,11,1,Biotechnologie,BIOT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_383,Amrani,Hassan,hassan.amrani263@etu.usmba.ac.ma,2003-01-01,0610000263,Fes,Actif,2023-09-01,4,5,"Cybersécurité et Réseaux",CYB,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_385,Tazi,Khalid,khalid.tazi265@etu.usmba.ac.ma,2003-01-01,0610000265,Fes,Actif,2023-09-01,9,1,"Chimie Industrielle",CI,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_390,"El Alami",Imane,"imane.el alami270@etu.usmba.ac.ma",2003-01-01,0610000270,Fes,Actif,2023-09-01,17,2,"Droit Public",DP,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_392,Skalli,Aya,aya.skalli272@etu.usmba.ac.ma,2003-01-01,0610000272,Fes,Actif,2023-09-01,7,5,"Physique Fondamentale",PF,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_396,Tahiri,Kenza,kenza.tahiri276@etu.usmba.ac.ma,2003-01-01,0610000276,Fes,Actif,2023-09-01,22,4,"Sociologie et Anthropologie",SA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_400,Alaoui,Ahmed,ahmed.alaoui280@etu.usmba.ac.ma,2003-01-01,0610000280,Fes,Actif,2023-09-01,22,2,"Sociologie et Anthropologie",SA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_402,Bennis,Youssef,youssef.bennis282@etu.usmba.ac.ma,2003-01-01,0610000282,Fes,Actif,2023-09-01,17,5,"Droit Public",DP,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_406,Lahlou,Nadia,nadia.lahlou286@etu.usmba.ac.ma,2003-01-01,0610000286,Fes,Actif,2023-09-01,18,3,"Droit Privé",DPR,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_409,Berrada,Samir,samir.berrada289@etu.usmba.ac.ma,2003-01-01,0610000289,Fes,Actif,2023-09-01,22,3,"Sociologie et Anthropologie",SA,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_412,Skalli,Aya,aya.skalli292@etu.usmba.ac.ma,2003-01-01,0610000292,Fes,Actif,2023-09-01,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_413,Ouazzani,Hamza,hamza.ouazzani293@etu.usmba.ac.ma,2003-01-01,0610000293,Fes,Actif,2023-09-01,10,5,"Biochimie Structurale",BIOC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_418,Mouline,Anas,anas.mouline298@etu.usmba.ac.ma,2003-01-01,0610000298,Fes,Actif,2023-09-01,15,4,"Commerce International",CI2,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_421,"El Idrissi",Mohamed,"mohamed.el idrissi301@etu.usmba.ac.ma",2003-01-01,0610000301,Fes,Actif,2023-09-01,22,2,"Sociologie et Anthropologie",SA,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_424,Benjelloun,Omar,omar.benjelloun304@etu.usmba.ac.ma,2003-01-01,0610000304,Fes,Actif,2023-09-01,11,2,Biotechnologie,BIOT,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_426,Lahlou,Nadia,nadia.lahlou306@etu.usmba.ac.ma,2003-01-01,0610000306,Fes,Actif,2023-09-01,22,5,"Sociologie et Anthropologie",SA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_427,Chraibi,Salma,salma.chraibi307@etu.usmba.ac.ma,2003-01-01,0610000307,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_428,Fassi,Amina,amina.fassi308@etu.usmba.ac.ma,2003-01-01,0610000308,Fes,Actif,2023-09-01,5,1,"Mathématiques Appliquées",MA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_429,Berrada,Samir,samir.berrada309@etu.usmba.ac.ma,2003-01-01,0610000309,Fes,Actif,2023-09-01,2,4,"Data Science et Big Data",DSB,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_436,Tahiri,Kenza,kenza.tahiri316@etu.usmba.ac.ma,2003-01-01,0610000316,Fes,Actif,2023-09-01,8,3,"Électronique et Instrumentation",ELEC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_437,"Ait Lahcen",Meryem,"meryem.ait lahcen317@etu.usmba.ac.ma",2003-01-01,0610000317,Fes,Actif,2023-09-01,21,1,"Langues Étrangères Appliquées",LEA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_440,Alaoui,Ahmed,ahmed.alaoui320@etu.usmba.ac.ma,2003-01-01,0610000320,Fes,Actif,2023-09-01,8,3,"Électronique et Instrumentation",ELEC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_442,Bennis,Youssef,youssef.bennis322@etu.usmba.ac.ma,2003-01-01,0610000322,Fes,Actif,2023-09-01,15,1,"Commerce International",CI2,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_443,Amrani,Hassan,hassan.amrani323@etu.usmba.ac.ma,2003-01-01,0610000323,Fes,Actif,2023-09-01,18,4,"Droit Privé",DPR,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_445,Tazi,Khalid,khalid.tazi325@etu.usmba.ac.ma,2003-01-01,0610000325,Fes,Actif,2023-09-01,15,3,"Commerce International",CI2,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_452,Skalli,Aya,aya.skalli332@etu.usmba.ac.ma,2003-01-01,0610000332,Fes,Actif,2023-09-01,15,3,"Commerce International",CI2,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_454,Kadiri,Yassine,yassine.kadiri334@etu.usmba.ac.ma,2003-01-01,0610000334,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_458,Mouline,Anas,anas.mouline338@etu.usmba.ac.ma,2003-01-01,0610000338,Fes,Actif,2023-09-01,16,4,"Analyse Économique",AE,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_460,Alaoui,Ahmed,ahmed.alaoui340@etu.usmba.ac.ma,2003-01-01,0610000340,Fes,Actif,2023-09-01,3,5,"Intelligence Artificielle",IA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_461,"El Idrissi",Mohamed,"mohamed.el idrissi341@etu.usmba.ac.ma",2003-01-01,0610000341,Fes,Actif,2023-09-01,8,5,"Électronique et Instrumentation",ELEC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_464,Benjelloun,Omar,omar.benjelloun344@etu.usmba.ac.ma,2003-01-01,0610000344,Fes,Actif,2023-09-01,3,3,"Intelligence Artificielle",IA,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_465,Tazi,Khalid,khalid.tazi345@etu.usmba.ac.ma,2003-01-01,0610000345,Fes,Actif,2023-09-01,5,4,"Mathématiques Appliquées",MA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_466,Lahlou,Nadia,nadia.lahlou346@etu.usmba.ac.ma,2003-01-01,0610000346,Fes,Actif,2023-09-01,13,3,"Management des Organisations",MGT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_471,"El Mansouri",Sara,"sara.el mansouri351@etu.usmba.ac.ma",2003-01-01,0610000351,Fes,Actif,2023-09-01,14,1,"Finance et Comptabilité",FIN,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_483,Amrani,Hassan,hassan.amrani363@etu.usmba.ac.ma,2003-01-01,0610000363,Fes,Actif,2023-09-01,16,4,"Analyse Économique",AE,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_485,Tazi,Khalid,khalid.tazi365@etu.usmba.ac.ma,2003-01-01,0610000365,Fes,Actif,2023-09-01,16,1,"Analyse Économique",AE,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_494,Kadiri,Yassine,yassine.kadiri374@etu.usmba.ac.ma,2003-01-01,0610000374,Fes,Actif,2023-09-01,22,1,"Sociologie et Anthropologie",SA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_497,"Ait Lahcen",Meryem,"meryem.ait lahcen377@etu.usmba.ac.ma",2003-01-01,0610000377,Fes,Actif,2023-09-01,6,1,"Statistiques et Probabilités",STAT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_499,Naciri,Bilal,bilal.naciri379@etu.usmba.ac.ma,2003-01-01,0610000379,Fes,Actif,2023-09-01,11,4,Biotechnologie,BIOT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_503,Amrani,Hassan,hassan.amrani383@etu.usmba.ac.ma,2003-01-01,0610000383,Fes,Actif,2023-09-01,9,2,"Chimie Industrielle",CI,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_504,Benjelloun,Omar,omar.benjelloun384@etu.usmba.ac.ma,2003-01-01,0610000384,Fes,Actif,2023-09-01,16,1,"Analyse Économique",AE,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_507,Chraibi,Salma,salma.chraibi387@etu.usmba.ac.ma,2003-01-01,0610000387,Fes,Actif,2023-09-01,8,2,"Électronique et Instrumentation",ELEC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_510,"El Alami",Imane,"imane.el alami390@etu.usmba.ac.ma",2003-01-01,0610000390,Fes,Actif,2023-09-01,8,4,"Électronique et Instrumentation",ELEC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_512,Skalli,Aya,aya.skalli392@etu.usmba.ac.ma,2003-01-01,0610000392,Fes,Actif,2023-09-01,20,3,"Réseaux et Télécommunications",RT,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_513,Ouazzani,Hamza,hamza.ouazzani393@etu.usmba.ac.ma,2003-01-01,0610000393,Fes,Actif,2023-09-01,8,3,"Électronique et Instrumentation",ELEC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_514,Kadiri,Yassine,yassine.kadiri394@etu.usmba.ac.ma,2003-01-01,0610000394,Fes,Actif,2023-09-01,16,2,"Analyse Économique",AE,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_515,Bouzidi,Mehdi,mehdi.bouzidi395@etu.usmba.ac.ma,2003-01-01,0610000395,Fes,Actif,2023-09-01,19,4,"Génie Civil et Construction",GCC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_516,Tahiri,Kenza,kenza.tahiri396@etu.usmba.ac.ma,2003-01-01,0610000396,Fes,Actif,2023-09-01,15,5,"Commerce International",CI2,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_519,Naciri,Bilal,bilal.naciri399@etu.usmba.ac.ma,2003-01-01,0610000399,Fes,Actif,2023-09-01,20,2,"Réseaux et Télécommunications",RT,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_521,"El Idrissi",Mohamed,"mohamed.el idrissi401@etu.usmba.ac.ma",2003-01-01,0610000401,Fes,Actif,2023-09-01,10,2,"Biochimie Structurale",BIOC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_522,Bennis,Youssef,youssef.bennis402@etu.usmba.ac.ma,2003-01-01,0610000402,Fes,Actif,2023-09-01,19,1,"Génie Civil et Construction",GCC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_525,Tazi,Khalid,khalid.tazi405@etu.usmba.ac.ma,2003-01-01,0610000405,Fes,Actif,2023-09-01,13,4,"Management des Organisations",MGT,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_528,Fassi,Amina,amina.fassi408@etu.usmba.ac.ma,2003-01-01,0610000408,Fes,Actif,2023-09-01,4,5,"Cybersécurité et Réseaux",CYB,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_542,Bennis,Youssef,youssef.bennis422@etu.usmba.ac.ma,2003-01-01,0610000422,Fes,Actif,2023-09-01,14,3,"Finance et Comptabilité",FIN,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_544,Benjelloun,Omar,omar.benjelloun424@etu.usmba.ac.ma,2003-01-01,0610000424,Fes,Actif,2023-09-01,21,5,"Langues Étrangères Appliquées",LEA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_556,Tahiri,Kenza,kenza.tahiri436@etu.usmba.ac.ma,2003-01-01,0610000436,Fes,Actif,2023-09-01,11,1,Biotechnologie,BIOT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_561,"El Idrissi",Mohamed,"mohamed.el idrissi441@etu.usmba.ac.ma",2003-01-01,0610000441,Fes,Actif,2023-09-01,11,5,Biotechnologie,BIOT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_564,Benjelloun,Omar,omar.benjelloun444@etu.usmba.ac.ma,2003-01-01,0610000444,Fes,Actif,2023-09-01,18,1,"Droit Privé",DPR,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_565,Tazi,Khalid,khalid.tazi445@etu.usmba.ac.ma,2003-01-01,0610000445,Fes,Actif,2023-09-01,17,4,"Droit Public",DP,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_566,Lahlou,Nadia,nadia.lahlou446@etu.usmba.ac.ma,2003-01-01,0610000446,Fes,Actif,2023-09-01,3,4,"Intelligence Artificielle",IA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_572,Skalli,Aya,aya.skalli452@etu.usmba.ac.ma,2003-01-01,0610000452,Fes,Actif,2023-09-01,15,1,"Commerce International",CI2,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_573,Ouazzani,Hamza,hamza.ouazzani453@etu.usmba.ac.ma,2003-01-01,0610000453,Fes,Actif,2023-09-01,3,5,"Intelligence Artificielle",IA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_583,Amrani,Hassan,hassan.amrani463@etu.usmba.ac.ma,2003-01-01,0610000463,Fes,Actif,2023-09-01,9,5,"Chimie Industrielle",CI,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_584,Benjelloun,Omar,omar.benjelloun464@etu.usmba.ac.ma,2003-01-01,0610000464,Fes,Actif,2023-09-01,9,4,"Chimie Industrielle",CI,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_585,Tazi,Khalid,khalid.tazi465@etu.usmba.ac.ma,2003-01-01,0610000465,Fes,Actif,2023-09-01,4,4,"Cybersécurité et Réseaux",CYB,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_586,Lahlou,Nadia,nadia.lahlou466@etu.usmba.ac.ma,2003-01-01,0610000466,Fes,Actif,2023-09-01,11,2,Biotechnologie,BIOT,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_589,Berrada,Samir,samir.berrada469@etu.usmba.ac.ma,2003-01-01,0610000469,Fes,Actif,2023-09-01,7,4,"Physique Fondamentale",PF,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_593,Ouazzani,Hamza,hamza.ouazzani473@etu.usmba.ac.ma,2003-01-01,0610000473,Fes,Actif,2023-09-01,20,5,"Réseaux et Télécommunications",RT,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_594,Kadiri,Yassine,yassine.kadiri474@etu.usmba.ac.ma,2003-01-01,0610000474,Fes,Actif,2023-09-01,4,4,"Cybersécurité et Réseaux",CYB,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_595,Bouzidi,Mehdi,mehdi.bouzidi475@etu.usmba.ac.ma,2003-01-01,0610000475,Fes,Actif,2023-09-01,10,4,"Biochimie Structurale",BIOC,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_596,Tahiri,Kenza,kenza.tahiri476@etu.usmba.ac.ma,2003-01-01,0610000476,Fes,Actif,2023-09-01,12,3,"Microbiologie Médicale",MIC,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_597,"Ait Lahcen",Meryem,"meryem.ait lahcen477@etu.usmba.ac.ma",2003-01-01,0610000477,Fes,Actif,2023-09-01,10,1,"Biochimie Structurale",BIOC,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_599,Naciri,Bilal,bilal.naciri479@etu.usmba.ac.ma,2003-01-01,0610000479,Fes,Actif,2023-09-01,5,5,"Mathématiques Appliquées",MA,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_600,Alaoui,Ahmed,ahmed.alaoui480@etu.usmba.ac.ma,2003-01-01,0610000480,Fes,Actif,2023-09-01,2,1,"Data Science et Big Data",DSB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_601,"El Idrissi",Mohamed,"mohamed.el idrissi481@etu.usmba.ac.ma",2003-01-01,0610000481,Fes,Actif,2023-09-01,18,5,"Droit Privé",DPR,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_604,Benjelloun,Omar,omar.benjelloun484@etu.usmba.ac.ma,2003-01-01,0610000484,Fes,Actif,2023-09-01,4,1,"Cybersécurité et Réseaux",CYB,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_605,Tazi,Khalid,khalid.tazi485@etu.usmba.ac.ma,2003-01-01,0610000485,Fes,Actif,2023-09-01,19,5,"Génie Civil et Construction",GCC,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_608,Fassi,Amina,amina.fassi488@etu.usmba.ac.ma,2003-01-01,0610000488,Fes,Actif,2023-09-01,6,1,"Statistiques et Probabilités",STAT,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_610,"El Alami",Imane,"imane.el alami490@etu.usmba.ac.ma",2003-01-01,0610000490,Fes,Actif,2023-09-01,4,2,"Cybersécurité et Réseaux",CYB,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_613,Ouazzani,Hamza,hamza.ouazzani493@etu.usmba.ac.ma,2003-01-01,0610000493,Fes,Actif,2023-09-01,21,1,"Langues Étrangères Appliquées",LEA,"Licence 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_614,Kadiri,Yassine,yassine.kadiri494@etu.usmba.ac.ma,2003-01-01,0610000494,Fes,Actif,2023-09-01,5,3,"Mathématiques Appliquées",MA,"Licence 3",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_616,Tahiri,Kenza,kenza.tahiri496@etu.usmba.ac.ma,2003-01-01,0610000496,Fes,Actif,2023-09-01,10,2,"Biochimie Structurale",BIOC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_617,"Ait Lahcen",Meryem,"meryem.ait lahcen497@etu.usmba.ac.ma",2003-01-01,0610000497,Fes,Actif,2023-09-01,8,2,"Électronique et Instrumentation",ELEC,"Licence 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_625,Tazi,Khalid,khalid.tazi505@etu.usmba.ac.ma,2003-01-01,0610000505,Fes,Actif,2023-09-01,14,5,"Finance et Comptabilité",FIN,"Master 2",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ETU_630,"El Alami",Imane,"imane.el alami510@etu.usmba.ac.ma",2003-01-01,0610000510,Fes,Actif,2023-09-01,21,4,"Langues Étrangères Appliquées",LEA,"Master 1",2025-2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
